run_id,druid,file,language,transcript_filename,transcript_language,runtime,wer,mer,wil,wip,hits,substitutions,insertions,deletions,diff,options
bb158br2509-whisper-015,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,328.016642,0.062044601457275333,0.06147451323561584,0.08435955916162341,0.9156404408383766,4290,106,42,133,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-015.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-016,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,358.503815,0.062044601457275333,0.06147451323561584,0.08435955916162341,0.9156404408383766,4290,106,42,133,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-016.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-017,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,416.364533,0.05851181276219916,0.057658833768494344,0.07963195211108653,0.9203680478889135,4331,102,67,96,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-017.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-018,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,397.12453,0.05851181276219916,0.057658833768494344,0.07963195211108653,0.9203680478889135,4331,102,67,96,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-018.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-019,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,323.365434,0.05873261205564142,0.05825667980727114,0.0811211038155738,0.9188788961844262,4300,106,37,123,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-019.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-020,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,326.153744,0.05873261205564142,0.05825667980727114,0.0811211038155738,0.9188788961844262,4300,106,37,123,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-020.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-021,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,419.769128,0.055199823360565246,0.054537521815008726,0.07630380999261865,0.9236961900073813,4334,101,55,94,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-021.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-022,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,405.978096,0.055199823360565246,0.054537521815008726,0.07630380999261865,0.9236961900073813,4334,101,55,94,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-022.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-023,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,372.99169,0.06116140428350629,0.06057292805598076,0.08386084243667113,0.9161391575633289,4296,108,44,125,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-023.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-024,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,346.410088,0.06116140428350629,0.06057292805598076,0.08386084243667113,0.9161391575633289,4296,108,44,125,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-024.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-025,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,638.39121,0.06094060499006403,0.060222561640846606,0.084309887686562,0.915690112313438,4307,112,54,110,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-025.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-026,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,608.2385,0.06094060499006403,0.060222561640846606,0.084309887686562,0.915690112313438,4307,112,54,110,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-026.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-027,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,477.219192,0.06425259439169795,0.06366221833296871,0.08511880185643217,0.9148811981435678,4280,99,42,150,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-027.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-028,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,464.446127,0.06425259439169795,0.06366221833296871,0.08511880185643217,0.9148811981435678,4280,99,42,150,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-028.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-029,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,662.365301,0.05961580922941047,0.058900523560209424,0.08338022588905447,0.9166197741109455,4314,114,55,101,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-029.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-030,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,646.892842,0.05961580922941047,0.058900523560209424,0.08338022588905447,0.9166197741109455,4314,114,55,101,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-030.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-031,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,523.466471,0.061382203576948555,0.06080489938757655,0.08203074611491568,0.9179692538850843,4294,98,43,137,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-031.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-032,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,516.165275,0.061382203576948555,0.06080489938757655,0.08203074611491568,0.9179692538850843,4294,98,43,137,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-032.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-033,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,399.06592,0.05851181276219916,0.057658833768494344,0.07963195211108653,0.9203680478889135,4331,102,67,96,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-033.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-034,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,395.247119,0.05851181276219916,0.057658833768494344,0.07963195211108653,0.9203680478889135,4331,102,67,96,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-034.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-035,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,330.546182,0.05873261205564142,0.05825667980727114,0.0811211038155738,0.9188788961844262,4300,106,37,123,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-035.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-036,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,333.919285,0.05873261205564142,0.05825667980727114,0.0811211038155738,0.9188788961844262,4300,106,37,123,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-036.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-037,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,420.618098,0.055199823360565246,0.054537521815008726,0.07630380999261865,0.9236961900073813,4334,101,55,94,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-037.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-038,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,402.989246,0.055199823360565246,0.054537521815008726,0.07630380999261865,0.9236961900073813,4334,101,55,94,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-038.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-039,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,344.984442,0.06116140428350629,0.06057292805598076,0.08386084243667113,0.9161391575633289,4296,108,44,125,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-039.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-040,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,366.277611,0.06116140428350629,0.06057292805598076,0.08386084243667113,0.9161391575633289,4296,108,44,125,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-040.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-041,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,628.579455,0.06094060499006403,0.060222561640846606,0.084309887686562,0.915690112313438,4307,112,54,110,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-041.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-042,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,625.187672,0.06094060499006403,0.060222561640846606,0.084309887686562,0.915690112313438,4307,112,54,110,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-042.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-043,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,459.939716,0.06425259439169795,0.06366221833296871,0.08511880185643217,0.9148811981435678,4280,99,42,150,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-043.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-044,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,460.669804,0.06425259439169795,0.06366221833296871,0.08511880185643217,0.9148811981435678,4280,99,42,150,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-044.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bb158br2509-whisper-045,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,661.984388,0.05961580922941047,0.058900523560209424,0.08338022588905447,0.9166197741109455,4314,114,55,101,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-045.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bb158br2509-whisper-046,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,639.204193,0.05961580922941047,0.058900523560209424,0.08338022588905447,0.9166197741109455,4314,114,55,101,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-046.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bb158br2509-whisper-047,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,516.867341,0.061382203576948555,0.06080489938757655,0.08203074611491568,0.9179692538850843,4294,98,43,137,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-047.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bb158br2509-whisper-048,bb158br2509,bb158br2509_sl.m4a,en,bb158br2509_script.txt,en,534.41414,0.061382203576948555,0.06080489938757655,0.08203074611491568,0.9179692538850843,4294,98,43,137,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bb158br2509-whisper-048.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bg405cn7261-whisper-049,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,96.00931,0.024017467248908297,0.023706896551724137,0.03280175897930182,0.9671982410206982,1812,17,24,3,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-049.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bg405cn7261-whisper-050,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,81.680545,0.024017467248908297,0.023706896551724137,0.03280175897930182,0.9671982410206982,1812,17,24,3,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-050.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bg405cn7261-whisper-051,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,95.27625,0.025109170305676855,0.024838012958963283,0.03555309012286689,0.9644469098771331,1806,20,20,6,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-051.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bg405cn7261-whisper-052,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,85.843513,0.025109170305676855,0.024838012958963283,0.03555309012286689,0.9644469098771331,1806,20,20,6,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-052.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bg405cn7261-whisper-053,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,96.344187,0.036026200873362446,0.035181236673773986,0.044220100406339946,0.95577989959366,1810,17,44,5,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-053.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bg405cn7261-whisper-054,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,101.697532,0.036026200873362446,0.035181236673773986,0.044220100406339946,0.95577989959366,1810,17,44,5,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-054.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bg405cn7261-whisper-055,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,101.435709,0.02074235807860262,0.02050728548300054,0.02854794646585468,0.9714520535341453,1815,15,21,2,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-055.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bg405cn7261-whisper-056,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,98.637001,0.02074235807860262,0.02050728548300054,0.02854794646585468,0.9714520535341453,1815,15,21,2,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-056.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bg405cn7261-whisper-057,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,141.806151,0.02292576419213974,0.022690437601296597,0.03182181275961238,0.9681781872403876,1809,17,19,6,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-057.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bg405cn7261-whisper-058,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,136.826963,0.02292576419213974,0.022690437601296597,0.03182181275961238,0.9681781872403876,1809,17,19,6,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-058.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bg405cn7261-whisper-059,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,133.419332,0.024017467248908297,0.023758099352051837,0.03236745635555893,0.9676325436444411,1808,16,20,8,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-059.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bg405cn7261-whisper-060,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,127.516758,0.024017467248908297,0.023758099352051837,0.03236745635555893,0.9676325436444411,1808,16,20,8,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-060.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bg405cn7261-whisper-061,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,139.653877,0.016921397379912665,0.016811279826464208,0.024892906303398576,0.9751070936966014,1813,15,12,4,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-061.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bg405cn7261-whisper-062,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,164.028819,0.016921397379912665,0.016811279826464208,0.024892906303398576,0.9751070936966014,1813,15,12,4,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-062.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bg405cn7261-whisper-063,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,125.673911,0.02237991266375546,0.022102425876010783,0.02909359140800194,0.9709064085919981,1814,13,23,5,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-063.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bg405cn7261-whisper-064,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,126.984019,0.02237991266375546,0.022102425876010783,0.02909359140800194,0.9709064085919981,1814,13,23,5,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-064.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bg405cn7261-whisper-065,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,480.807812,0.10480349344978165,0.1,0.13624592997827,0.86375407002173,1728,71,88,33,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-065.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bg405cn7261-whisper-066,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,305.754641,0.05021834061135371,0.04842105263157895,0.060392622179910926,0.9396073778200891,1808,23,68,1,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-066.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bg405cn7261-whisper-067,bg405cn7261,bg405cn7261_v2_sl.mp4,en,bg405cn7261_v2_sl_script.txt,en,131.81133,0.02237991266375546,0.022114347357065803,0.031211094815471463,0.9687889051845285,1813,17,22,2,https://sul-dlss.github.io/whisper-pilot/output-2024-07-05/bg405cn7261-whisper-067.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
