run_id,druid,file,language,transcript_filename,transcript_language,runtime,wer,mer,wil,wip,hits,substitutions,insertions,deletions,diff,options
bw689yg2740-whisper-149,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,446.272032,0.1341290893015031,0.1255898667108204,0.1612695706045459,0.8387304293954541,10562,429,769,319,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-149.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-150,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,445.664994,0.1341290893015031,0.1255898667108204,0.1612695706045459,0.8387304293954541,10562,429,769,319,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-150.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-174,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1802.427236,0.1345711759504863,0.1276203253395941,0.1705168896411029,0.8294831103588971,10404,518,616,388,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-174.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-155,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,566.817601,0.1360742705570291,0.1274534161490683,0.1631165842202206,0.8368834157797793,10536,427,765,347,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-155.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
bw689yg2740-whisper-156,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,567.522432,0.1362511052166224,0.1275979133890867,0.1632592753397057,0.8367407246602943,10536,427,767,347,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-156.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
bw689yg2740-whisper-190,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1741.551691,0.1376657824933687,0.1289868279347195,0.1714121198002349,0.828587880199765,10514,521,761,275,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-190.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-178,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1562.579108,0.1385499557913351,0.1288015781686667,0.165600065778215,0.8343999342217849,10599,449,856,262,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-178.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-186,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1547.239389,0.1393457117595048,0.1293499671700591,0.1656543049230102,0.8343456950769897,10608,443,874,259,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-186.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-158,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,738.898603,0.1401414677276746,0.1306031641397495,0.1664886490162945,0.8335113509837054,10551,432,826,327,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-158.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-181,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1197.035037,0.1419098143236074,0.133984472827448,0.1722806133467713,0.8277193866532286,10374,453,669,483,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-181.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-159,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,612.732953,0.1434129089301503,0.1334759710335747,0.1681125919857212,0.8318874080142787,10530,413,842,367,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-159.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
bw689yg2740-whisper-160,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,612.480376,0.1434129089301503,0.1334759710335747,0.1681125919857212,0.8318874080142787,10530,413,842,367,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-160.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
bw689yg2740-whisper-165,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1003.483378,0.1440318302387268,0.1350410345685153,0.1805695635592042,0.8194304364407957,10434,560,753,316,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-165.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-177,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1302.969963,0.1480106100795755,0.140625,0.1777188328912466,0.8222811671087533,10230,429,594,651,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-177.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-170,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1638.60446,0.1496021220159151,0.137886072854698,0.1756708786431637,0.8243291213568362,10579,464,961,267,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-170.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-153,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,659.266247,0.152077807250221,0.1421017845340383,0.1795339295796296,0.8204660704203703,10384,442,794,484,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-153.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-169,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1339.997376,0.1524314765694076,0.1402880624949141,0.1805136736302931,0.8194863263697069,10565,499,979,246,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-169.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
bw689yg2740-whisper-182,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,1905.408278,0.1753315649867374,0.1582980761555041,0.1949980019030254,0.8050019980969746,10544,450,1217,316,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-182.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
bw689yg2740-whisper-189,bw689yg2740,bw689yg2740_sl.mp4,en,bw689yg2740_script.txt,en,2132.76743,0.2011494252873563,0.18026941362916,0.2220392643311786,0.7779607356688214,10345,508,1310,457,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/bw689yg2740-whisper-189.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-205,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,16.545219,0.2753623188405797,0.2737752161383285,0.3652773613193404,0.6347226386806596,252,36,2,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-205.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-206,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,16.545279,0.2753623188405797,0.2737752161383285,0.3652773613193404,0.6347226386806596,252,36,2,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-206.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-197,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,11.289991,0.2898550724637681,0.2865329512893982,0.3845443716497915,0.6154556283502085,249,39,4,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-197.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-198,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,11.30707,0.2898550724637681,0.2865329512893982,0.3845443716497915,0.6154556283502085,249,39,4,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-198.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-199,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,11.107924,0.2898550724637681,0.2857142857142857,0.375312343828086,0.624687656171914,250,35,5,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-199.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-200,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,11.104356,0.2898550724637681,0.2857142857142857,0.375312343828086,0.624687656171914,250,35,5,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-200.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-219,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.198256,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-219.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-220,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.207959,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-220.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-223,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,23.554027,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-223.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-224,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,23.551456,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-224.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-235,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.152908,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-235.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-236,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.145525,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-236.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-239,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,23.531908,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-239.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-240,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,23.506937,0.2898550724637681,0.2873563218390804,0.3852673663168415,0.6147326336831584,248,39,3,58,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-240.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-201,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.745647,0.2927536231884058,0.2893982808022922,0.3915615571054063,0.6084384428945937,248,41,4,56,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-201.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-202,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.729911,0.2927536231884058,0.2893982808022922,0.3915615571054063,0.6084384428945937,248,41,4,56,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-202.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-211,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.008326,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-211.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-212,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.01581,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-212.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-215,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.980593,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-215.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-216,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.99925,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-216.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-227,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,14.964248,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-227.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-228,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,14.973439,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-228.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-231,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.934343,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-231.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-232,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.938177,0.2927536231884058,0.2902298850574712,0.3881049094829747,0.6118950905170253,247,39,3,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-232.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-207,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.302355,0.2956521739130435,0.2905982905982906,0.3887311446317656,0.6112688553682344,249,39,6,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-207.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-208,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.279867,0.2956521739130435,0.2905982905982906,0.3887311446317656,0.6112688553682344,249,39,6,57,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-208.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-193,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,15.655418,0.3014492753623188,0.2954545454545454,0.3977281629455542,0.6022718370544458,248,41,7,56,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-193.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-194,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,10.827248,0.3014492753623188,0.2954545454545454,0.3977281629455542,0.6022718370544458,248,41,7,56,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-194.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-195,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,10.7909,0.3072463768115942,0.3054755043227665,0.4134121092763723,0.5865878907236277,241,44,2,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-195.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-196,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,10.737208,0.3072463768115942,0.3054755043227665,0.4134121092763723,0.5865878907236277,241,44,2,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-196.html,"{'model_name': 'medium', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-203,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,14.438703,0.3072463768115942,0.3054755043227665,0.4134121092763723,0.5865878907236277,241,44,2,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-203.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 5}"
fh290wd1772-whisper-204,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,14.412306,0.3072463768115942,0.3054755043227665,0.4134121092763723,0.5865878907236277,241,44,2,60,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-204.html,"{'model_name': 'medium', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': False, 'best_of': 10}"
fh290wd1772-whisper-209,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,30.420051,0.3333333333333333,0.3185595567867036,0.4191765044630002,0.5808234955369997,246,40,16,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-209.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-225,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,30.374709,0.3333333333333333,0.3185595567867036,0.4191765044630002,0.5808234955369997,246,40,16,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-225.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-217,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,26.252143,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-217.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-218,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,26.242033,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-218.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-221,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,27.833166,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-221.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-222,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,27.853548,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-222.html,"{'model_name': 'large', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-233,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,26.218749,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-233.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-234,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,26.206254,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-234.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-237,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,27.805457,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-237.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 5}"
fh290wd1772-whisper-238,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,27.81117,0.336231884057971,0.3169398907103825,0.4099041684369541,0.5900958315630459,250,36,21,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-238.html,"{'model_name': 'large-v3', 'beam_size': 10, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-210,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.107035,0.3391304347826087,0.3223140495867768,0.4229977116704805,0.5770022883295195,246,40,18,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-210.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-214,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,24.140321,0.3391304347826087,0.3223140495867768,0.4229977116704805,0.5770022883295195,246,40,18,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-214.html,"{'model_name': 'large', 'beam_size': 5, 'patience': 2.0, 'condition_on_previous_text': True, 'best_of': 10}"
fh290wd1772-whisper-226,fh290wd1772,fh290wd1772_v2_sp_sl.m4a,en,fh290wd1772_v2_sp_sl_script.txt,en,22.082288,0.3391304347826087,0.3223140495867768,0.4229977116704805,0.5770022883295195,246,40,18,59,https://sul-dlss.github.io/whisper-pilot/output-2024-04-11/fh290wd1772-whisper-226.html,"{'model_name': 'large-v3', 'beam_size': 5, 'patience': 1.0, 'condition_on_previous_text': True, 'best_of': 10}"
