file,language,runtime,wer,mer,wil,wip,hits,substitutions,insertions,deletions
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,107.999599,0.09650582362728785,0.09133858267716535,0.1136665557404326,0.8863334442595674,577,14,34,10
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,36.740298,0.04492512479201331,0.04462809917355372,0.06574756358450196,0.934252436415498,578,13,4,10
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,36.789312,0.04492512479201331,0.04462809917355372,0.06574756358450196,0.934252436415498,578,13,4,10
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,60.958279,0.05490848585690516,0.054009819967266774,0.0766109640079381,0.9233890359920619,578,14,10,9
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,60.843207,0.05490848585690516,0.054009819967266774,0.0766109640079381,0.9233890359920619,578,14,10,9
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,49.778036,0.026622296173044926,0.026622296173044926,0.03975386721961427,0.9602461327803857,585,8,0,8
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,49.712561,0.026622296173044926,0.026622296173044926,0.03975386721961427,0.9602461327803857,585,8,0,8
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,67.314644,0.04658901830282862,0.0462046204620462,0.06731510122949447,0.9326848987705055,578,13,5,10
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,67.265201,0.04658901830282862,0.0462046204620462,0.06731510122949447,0.9326848987705055,578,13,5,10
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,55.058704,0.036605657237936774,0.036605657237936774,0.05456724667926338,0.9454327533207366,579,11,0,11
tc482fh1865_kfe_project_2023_wallace_sl.mp4,en,55.146845,0.036605657237936774,0.036605657237936774,0.05456724667926338,0.9454327533207366,579,11,0,11
kp010zv7055_a_sl.m4a,en,143.778868,0.9984251968503937,0.9984251968503937,0.9999932411881991,6.758811800885404e-06,1,232,0,402
kp010zv7055_a_sl.m4a,en,232.402522,0.9984251968503937,0.9984251968503937,0.9999941889182672,5.811081732864573e-06,1,270,0,364
kp010zv7055_a_sl.m4a,en,54.909754,0.9102362204724409,0.806136680613668,0.9431275296195452,0.05687247038045479,139,314,82,182
kp010zv7055_a_sl.m4a,en,61.503772,0.9118110236220472,0.8075313807531381,0.9439428949885937,0.05605710501140628,138,315,82,182
kp010zv7055_a_sl.m4a,en,182.078859,0.9858267716535433,0.9858267716535433,0.9996146252111235,0.00038537478887646596,9,322,0,304
kp010zv7055_a_sl.m4a,en,276.949764,0.9858267716535433,0.9858267716535433,0.9996099111464278,0.0003900888535722026,9,318,0,308
kp010zv7055_a_sl.m4a,en,74.0099,0.9086614173228347,0.8161244695898161,0.9492095930756747,0.0507904069243253,130,322,72,183
kp010zv7055_a_sl.m4a,en,84.704412,0.9401574803149606,0.9372056514913658,0.9956854708229964,0.0043145291770035595,40,542,2,53
kp010zv7055_a_sl.m4a,en,165.42962,0.9811023622047244,0.9811023622047244,0.9989830867554111,0.0010169132445888211,12,211,0,412
kp010zv7055_a_sl.m4a,en,206.844354,0.9811023622047244,0.9811023622047244,0.999074401414109,0.0009255985858910492,12,233,0,390
kp010zv7055_a_sl.m4a,en,72.501569,0.9338582677165355,0.9265625,0.9934114769744691,0.0065885230255309,47,476,5,112
kp010zv7055_a_sl.m4a,en,72.395466,0.9338582677165355,0.9265625,0.9934114769744691,0.0065885230255309,47,476,5,112
kp010zv7055_a_sl.m4a,en,184.854912,0.9984251968503937,0.9984251968503937,0.999989430851345,1.0569148655075833e-05,1,148,0,486
kp010zv7055_a_sl.m4a,en,267.455311,0.9937007874015747,0.9937007874015747,0.9998918590111858,0.00010814098881416647,4,229,0,402
kp010zv7055_a_sl.m4a,en,94.423159,0.9212598425196851,0.7820855614973262,0.9255499201389862,0.07445007986101382,163,286,113,186
kp010zv7055_a_sl.m4a,en,96.584326,0.9102362204724409,0.7727272727272727,0.9164920898649137,0.08350791013508634,170,262,113,203
qf378nj5000_sl.mp4,en,634.518421,1.3251560146330965,0.9729815136672461,0.9990045172061648,0.0009954827938351764,171,4468,1682,8
qf378nj5000_sl.mp4,en,870.01489,1.3019152141166344,0.9742351046698873,0.999111319488177,0.0008886805118230437,160,4476,1563,11
qf378nj5000_sl.mp4,en,305.787385,1.2403701312674844,0.9711878685762426,0.9989379836726021,0.0010620163273978313,171,4466,1288,10
qf378nj5000_sl.mp4,en,305.758352,1.2403701312674844,0.9711878685762426,0.9989379836726021,0.0010620163273978313,171,4466,1288,10
qf378nj5000_sl.mp4,en,580.084142,1.331611792554336,0.9732620320855615,0.9990204652600209,0.000979534739979114,170,4468,1711,9
qf378nj5000_sl.mp4,en,841.470229,1.333548525930708,0.9725360954174513,0.9989644447997174,0.0010355552002826313,175,4464,1725,8
qf378nj5000_sl.mp4,en,332.168381,1.2429524424359801,0.9714093508240834,0.9989523136684422,0.0010476863315578495,170,4467,1299,10
qf378nj5000_sl.mp4,en,332.371792,1.2429524424359801,0.9714093508240834,0.9989523136684422,0.0010476863315578495,170,4467,1299,10
qf378nj5000_sl.mp4,en,785.127838,1.280611146976544,0.9728625143043976,0.9990288491298304,0.0009711508701696469,166,4470,1470,11
qf378nj5000_sl.mp4,en,1200.031376,1.2939530880137724,0.9755029201817002,0.9992028259280683,0.0007971740719316656,151,4487,1517,9
qf378nj5000_sl.mp4,en,432.776614,1.2429524424359801,0.9727180868979455,0.9990476366736087,0.0009523633263912855,162,4477,1291,8
qf378nj5000_sl.mp4,en,432.869756,1.2429524424359801,0.9727180868979455,0.9990476366736087,0.0009523633263912855,162,4477,1291,8
qf378nj5000_sl.mp4,en,747.896006,1.272649020873682,0.9720578566732413,0.9989762854215428,0.0010237145784571843,170,4468,1437,9
qf378nj5000_sl.mp4,en,798.160148,1.272649020873682,0.97189811010682,0.9989643767709295,0.0010356232290704658,171,4467,1438,9
qf378nj5000_sl.mp4,en,474.953902,1.2451043684097267,0.9721102150537635,0.999002045235063,0.0009979547649370353,166,4471,1305,10
qf378nj5000_sl.mp4,en,474.79522,1.2451043684097267,0.9721102150537635,0.999002045235063,0.0009979547649370353,166,4471,1305,10
fh290wd1772_v2_sp_sl.m4a,en,21.890965,0.3333333333333333,0.3185595567867036,0.41917650446300025,0.5808234955369997,246,40,16,59
fh290wd1772_v2_sp_sl.m4a,en,68.661739,0.6463768115942029,0.474468085106383,0.5707823272829604,0.42921767271703953,247,40,125,58
fh290wd1772_v2_sp_sl.m4a,en,15.690757,0.2927536231884058,0.29022988505747127,0.3881049094829747,0.6118950905170253,247,39,3,59
fh290wd1772_v2_sp_sl.m4a,en,15.734133,0.2927536231884058,0.29022988505747127,0.3881049094829747,0.6118950905170253,247,39,3,59
fh290wd1772_v2_sp_sl.m4a,en,23.80908,0.3391304347826087,0.32231404958677684,0.4229977116704805,0.5770022883295195,246,40,18,59
fh290wd1772_v2_sp_sl.m4a,en,25.700973,0.3333333333333333,0.3185595567867036,0.41917650446300025,0.5808234955369997,246,40,16,59
fh290wd1772_v2_sp_sl.m4a,en,16.626799,0.2927536231884058,0.29022988505747127,0.3881049094829747,0.6118950905170253,247,39,3,59
fh290wd1772_v2_sp_sl.m4a,en,16.636446,0.2927536231884058,0.29022988505747127,0.3881049094829747,0.6118950905170253,247,39,3,59
fh290wd1772_v2_sp_sl.m4a,en,26.845767,0.336231884057971,0.31693989071038253,0.4099041684369541,0.5900958315630459,250,36,21,59
fh290wd1772_v2_sp_sl.m4a,en,26.867758,0.336231884057971,0.31693989071038253,0.4099041684369541,0.5900958315630459,250,36,21,59
fh290wd1772_v2_sp_sl.m4a,en,22.814481,0.2898550724637681,0.28735632183908044,0.38526736631684155,0.6147326336831584,248,39,3,58
fh290wd1772_v2_sp_sl.m4a,en,22.790115,0.2898550724637681,0.28735632183908044,0.38526736631684155,0.6147326336831584,248,39,3,58
fh290wd1772_v2_sp_sl.m4a,en,28.438322,0.336231884057971,0.31693989071038253,0.4099041684369541,0.5900958315630459,250,36,21,59
fh290wd1772_v2_sp_sl.m4a,en,28.426541,0.336231884057971,0.31693989071038253,0.4099041684369541,0.5900958315630459,250,36,21,59
fh290wd1772_v2_sp_sl.m4a,en,24.199765,0.2898550724637681,0.28735632183908044,0.38526736631684155,0.6147326336831584,248,39,3,58
fh290wd1772_v2_sp_sl.m4a,en,24.15775,0.2898550724637681,0.28735632183908044,0.38526736631684155,0.6147326336831584,248,39,3,58
bg405cn7261_v2_sl.mp4,en,160.33944,0.07419530823786143,0.0709812108559499,0.08446373916983352,0.9155362608301665,1780,25,83,28
bg405cn7261_v2_sl.mp4,en,300.023439,0.06437534097108565,0.06197478991596639,0.07583370780396803,0.924166292196032,1786,26,71,21
bg405cn7261_v2_sl.mp4,en,101.812094,0.022913256955810146,0.022641509433962263,0.03173962122310081,0.9682603787768992,1813,17,22,3
bg405cn7261_v2_sl.mp4,en,102.229492,0.022913256955810146,0.022641509433962263,0.03173962122310081,0.9682603787768992,1813,17,22,3
bg405cn7261_v2_sl.mp4,en,270.063713,0.04582651391162029,0.04449152542372881,0.05409759686049376,0.9459024031395062,1804,18,55,11
bg405cn7261_v2_sl.mp4,en,272.647291,0.057283142389525366,0.05500261917234154,0.06603955250244442,0.9339604474975556,1804,21,76,8
bg405cn7261_v2_sl.mp4,en,111.390109,0.024549918166939442,0.02425876010781671,0.035462170573720586,0.9645378294262794,1810,21,22,2
bg405cn7261_v2_sl.mp4,en,111.015131,0.024549918166939442,0.02425876010781671,0.035462170573720586,0.9645378294262794,1810,21,22,2
bg405cn7261_v2_sl.mp4,en,238.944105,0.03709765411893071,0.03642206748794858,0.04457215361470679,0.9554278463852932,1799,15,34,19
bg405cn7261_v2_sl.mp4,en,223.442019,0.031642116748499725,0.031065881092662024,0.04015363497175439,0.9598463650282456,1809,17,34,7
bg405cn7261_v2_sl.mp4,en,146.687189,0.022913256955810146,0.022690437601296597,0.033397813236309304,0.9666021867636907,1809,20,18,4
bg405cn7261_v2_sl.mp4,en,146.616496,0.022913256955810146,0.022690437601296597,0.033397813236309304,0.9666021867636907,1809,20,18,4
bg405cn7261_v2_sl.mp4,en,319.139249,0.06873977086743044,0.06525116519937856,0.07714033534276121,0.9228596646572388,1805,23,98,5
bg405cn7261_v2_sl.mp4,en,224.160684,0.11402073104200763,0.10382513661202186,0.11492581720196737,0.8850741827980326,1804,22,180,7
bg405cn7261_v2_sl.mp4,en,158.197618,0.022913256955810146,0.022690437601296597,0.033397813236309304,0.9666021867636907,1809,20,18,4
bg405cn7261_v2_sl.mp4,en,158.104523,0.022913256955810146,0.022690437601296597,0.033397813236309304,0.9666021867636907,1809,20,18,4
gn213vd3845_ev_1_sl.mp4,es,56.122726,0.25236593059936907,0.24279210925644917,0.3097608843895705,0.6902391156104295,499,45,25,90
gn213vd3845_ev_1_sl.mp4,es,78.241328,0.20504731861198738,0.19345238095238096,0.2610045331280596,0.7389954668719404,542,47,38,45
gn213vd3845_ev_1_sl.mp4,es,39.581448,0.23659305993690852,0.23547880690737832,0.2941818939348848,0.7058181060651152,487,40,3,107
gn213vd3845_ev_1_sl.mp4,es,39.511443,0.23659305993690852,0.23547880690737832,0.2941818939348848,0.7058181060651152,487,40,3,107
gn213vd3845_ev_1_sl.mp4,es,94.451783,0.24132492113564669,0.2383177570093458,0.31425007169486674,0.6857499283051333,489,53,8,92
gn213vd3845_ev_1_sl.mp4,es,111.19135,0.24132492113564669,0.2379471228615863,0.31269215135085626,0.6873078486491437,490,52,9,92
gn213vd3845_ev_1_sl.mp4,es,45.335247,0.15772870662460567,0.15600624024961,0.22151440837105874,0.7784855916289413,541,45,7,48
gn213vd3845_ev_1_sl.mp4,es,45.406227,0.15772870662460567,0.15600624024961,0.22151440837105874,0.7784855916289413,541,45,7,48
gn213vd3845_ev_1_sl.mp4,es,140.707819,0.22082018927444794,0.19858156028368795,0.26387505303743053,0.7361249469625695,565,48,71,21
gn213vd3845_ev_1_sl.mp4,es,164.314502,0.1750788643533123,0.16395864106351551,0.2202262725396269,0.7797737274603731,566,39,43,29
gn213vd3845_ev_1_sl.mp4,es,56.743603,0.24132492113564669,0.23981191222570533,0.30128559292329815,0.6987144070767018,485,42,4,107
gn213vd3845_ev_1_sl.mp4,es,56.781769,0.24132492113564669,0.23981191222570533,0.30128559292329815,0.6987144070767018,485,42,4,107
gn213vd3845_ev_1_sl.mp4,es,66.497049,0.44952681388012616,0.4371165644171779,0.507092302399965,0.4929076976000351,367,46,18,221
gn213vd3845_ev_1_sl.mp4,es,66.543177,0.44952681388012616,0.4371165644171779,0.507092302399965,0.4929076976000351,367,46,18,221
gn213vd3845_ev_1_sl.mp4,es,64.686865,0.1608832807570978,0.15912636505460218,0.23114930239451226,0.7688506976054877,539,50,7,45
gn213vd3845_ev_1_sl.mp4,es,64.741886,0.1608832807570978,0.15912636505460218,0.23114930239451226,0.7688506976054877,539,50,7,45
gj097zq7635_a_sl.m4a,en,561.012079,0.12473002159827214,0.11740787801778907,0.16136844772222492,0.8386315522777751,6946,358,462,104
gj097zq7635_a_sl.m4a,en,791.794524,0.12958963282937366,0.12162675788673508,0.16396637824443705,0.836033621755563,6933,343,485,132
gj097zq7635_a_sl.m4a,en,367.496455,0.09867710583153348,0.095755829185224,0.13589123845374484,0.8641087615462552,6903,315,226,190
gj097zq7635_a_sl.m4a,en,367.995015,0.09867710583153348,0.095755829185224,0.13589123845374484,0.8641087615462552,6903,315,226,190
gj097zq7635_a_sl.m4a,en,647.37861,0.14970302375809935,0.13986631353260184,0.1822516662850353,0.8177483337149647,6820,337,521,251
gj097zq7635_a_sl.m4a,en,894.117574,0.15699244060475162,0.14506673319196706,0.18626583529162655,0.8137341647083735,6854,330,609,224
gj097zq7635_a_sl.m4a,en,401.295341,0.09840712742980562,0.09528166252777415,0.13876379370342784,0.8612362062965722,6922,345,243,141
gj097zq7635_a_sl.m4a,en,401.417552,0.09840712742980562,0.09528166252777415,0.13876379370342784,0.8612362062965722,6922,345,243,141
gj097zq7635_a_sl.m4a,en,735.540942,0.11001619870410367,0.1052835550962408,0.14876281962646087,0.8512371803735391,6926,348,333,134
gj097zq7635_a_sl.m4a,en,735.794982,0.11001619870410367,0.1052835550962408,0.14876281962646087,0.8512371803735391,6926,348,333,134
gj097zq7635_a_sl.m4a,en,538.504915,0.1027267818574514,0.09985566198661593,0.13910586841357342,0.8608941315864266,6860,306,213,242
gj097zq7635_a_sl.m4a,en,538.644028,0.1027267818574514,0.09985566198661593,0.13910586841357342,0.8608941315864266,6860,306,213,242
gj097zq7635_a_sl.m4a,en,744.112326,0.10367170626349892,0.09959797691609389,0.14435397239226777,0.8556460276077322,6943,359,303,106
gj097zq7635_a_sl.m4a,en,744.050162,0.10367170626349892,0.09959797691609389,0.14435397239226777,0.8556460276077322,6943,359,303,106
gj097zq7635_a_sl.m4a,en,590.424207,0.09273758099352052,0.09013382314353188,0.12984841188579466,0.8701515881142053,6935,312,214,161
gj097zq7635_a_sl.m4a,en,590.444836,0.09273758099352052,0.09013382314353188,0.12984841188579466,0.8701515881142053,6935,312,214,161
br525sp8033_FV4289_v4_sl.mp4,ru,126.909799,0.4858156028368794,0.41641337386018235,0.5067041348855882,0.4932958651144118,192,26,47,64
br525sp8033_FV4289_v4_sl.mp4,ru,131.472323,0.4645390070921986,0.401840490797546,0.4853418872827676,0.5146581127172324,195,23,44,64
br525sp8033_FV4289_v4_sl.mp4,ru,34.14998,0.15602836879432624,0.1543859649122807,0.23434575127211377,0.7656542487278862,241,25,3,16
br525sp8033_FV4289_v4_sl.mp4,ru,33.909681,0.15602836879432624,0.1543859649122807,0.23434575127211377,0.7656542487278862,241,25,3,16
br525sp8033_FV4289_v4_sl.mp4,ru,118.311534,0.3617021276595745,0.2956521739130435,0.36929633427326325,0.6307036657267368,243,26,63,13
br525sp8033_FV4289_v4_sl.mp4,ru,166.622171,0.34397163120567376,0.2861356932153392,0.36296392986120174,0.6370360701387983,242,27,57,13
br525sp8033_FV4289_v4_sl.mp4,ru,37.502495,0.1276595744680851,0.1276595744680851,0.19926960939980942,0.8007303906001906,246,22,0,14
br525sp8033_FV4289_v4_sl.mp4,ru,37.392942,0.1276595744680851,0.1276595744680851,0.19926960939980942,0.8007303906001906,246,22,0,14
br525sp8033_FV4289_v4_sl.mp4,ru,148.005466,0.23404255319148937,0.21498371335504887,0.2922302649216446,0.7077697350783554,241,25,25,16
br525sp8033_FV4289_v4_sl.mp4,ru,186.672432,0.23049645390070922,0.21241830065359477,0.28978967962827096,0.710210320371729,241,25,24,16
br525sp8033_FV4289_v4_sl.mp4,ru,48.575455,0.1702127659574468,0.1696113074204947,0.2637844611528821,0.7362155388471179,235,30,1,17
br525sp8033_FV4289_v4_sl.mp4,ru,48.549727,0.1702127659574468,0.1696113074204947,0.2637844611528821,0.7362155388471179,235,30,1,17
br525sp8033_FV4289_v4_sl.mp4,ru,219.058974,0.24822695035460993,0.22012578616352202,0.2849203580978955,0.7150796419021045,248,21,36,13
br525sp8033_FV4289_v4_sl.mp4,ru,161.601296,0.39361702127659576,0.3217391304347826,0.41338304300314976,0.5866169569968502,234,34,63,14
br525sp8033_FV4289_v4_sl.mp4,ru,52.482644,0.14893617021276595,0.14893617021276595,0.2378532867577008,0.7621467132422992,240,28,0,14
br525sp8033_FV4289_v4_sl.mp4,ru,52.353766,0.14893617021276595,0.14893617021276595,0.2378532867577008,0.7621467132422992,240,28,0,14
bw689yg2740_sl.mp4,en,1099.87963,0.1369584438549956,0.12840918511149796,0.16873425456400515,0.8312657454359949,10514,491,753,305
bw689yg2740_sl.mp4,en,1525.860241,0.13572060123784263,0.12665016501650164,0.1687107192267887,0.8312892807732113,10585,522,810,203
bw689yg2740_sl.mp4,en,611.321335,0.10415561450044208,0.09983050847457627,0.13591582394497526,0.8640841760550247,10622,433,490,255
bw689yg2740_sl.mp4,en,611.021976,0.10415561450044208,0.09983050847457627,0.13591582394497526,0.8640841760550247,10622,433,490,255
bw689yg2740_sl.mp4,en,1320.190116,0.14677276746242263,0.1357762146245706,0.17155332143799296,0.828446678562007,10566,433,916,311
bw689yg2740_sl.mp4,en,1415.539369,0.15534924845269674,0.14571239011444684,0.18303587569342616,0.8169641243065738,10301,435,748,574
bw689yg2740_sl.mp4,en,643.40814,0.11609195402298851,0.1101510067114094,0.1447255919403776,0.8552744080596224,10607,414,610,289
bw689yg2740_sl.mp4,en,643.396111,0.11609195402298851,0.1101510067114094,0.1447255919403776,0.8552744080596224,10607,414,610,289
bw689yg2740_sl.mp4,en,1689.642129,0.14606542882404952,0.1352324819908317,0.17394678453670087,0.8260532154632991,10564,475,906,271
bw689yg2740_sl.mp4,en,1719.086214,0.14217506631299734,0.13313462493790362,0.18000107716543912,0.8199989228345609,10470,582,768,258
bw689yg2740_sl.mp4,en,853.526153,0.10229885057471265,0.09851000425713069,0.13340701701821023,0.8665929829817898,10588,415,435,307
bw689yg2740_sl.mp4,en,853.440101,0.10229885057471265,0.09851000425713069,0.13340701701821023,0.8665929829817898,10588,415,435,307
bw689yg2740_sl.mp4,en,1774.134006,0.1354553492484527,0.12658018673056268,0.16275853227981774,0.8372414677201823,10571,437,793,302
bw689yg2740_sl.mp4,en,2268.113487,0.14526967285587974,0.1351595919710431,0.17991243004004753,0.8200875699599525,10513,557,846,240
bw689yg2740_sl.mp4,en,927.354945,0.10548187444739168,0.10102464222203404,0.13599367302055543,0.8640063269794446,10616,418,499,276
bw689yg2740_sl.mp4,en,927.624836,0.10548187444739168,0.10102464222203404,0.13599367302055543,0.8640063269794446,10616,418,499,276
